#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:IQTREEScript" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:IQTREEScript" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:IQTREEScript" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:IQTREEScript" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.IQTREEScript" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:IQTREEScript" name="distribution" x="@BDBirthRate.t:IQTREEScript">
#            <Uniform id="Uniform.5" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:IQTREEScript" name="distribution" x="@BDDeathRate.t:IQTREEScript">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:IQTREEScript" name="distribution">
#            <parameter id="clockRate.c:IQTREEScript" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="charophyt.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:IQTREEScript">
#            <taxonset id="charophyt" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Chara_braunii" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Klebsormidium_flaccidum" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.7" name="distr" upper="Infinity"/>
#        </distribution>
#        <distribution id="col.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:IQTREEScript">
#            <taxonset id="col" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Coleochaete_scutata" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Mesostigma_viride" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.8" name="distr" upper="Infinity"/>
#        </distribution>
#        <distribution id="des.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:IQTREEScript">
#            <taxonset id="des" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Cosmarium_broomeei" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Micrasterias_frimbriata" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Penium_margaritaceum" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.9" name="distr" upper="Infinity"/>
#        </distribution>
#        <distribution id="farn.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:IQTREEScript">
#            <taxonset id="farn" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Marchantia_polymorpha" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Physcomitrium_patens" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Selaginella_moellendorffii" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.10" name="distr" upper="Infinity"/>
#        </distribution>
#        <distribution id="gym.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:IQTREEScript">
#            <taxonset id="gym" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Amborella_trichopoda" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Arabidopsis_thaliana" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Brachypodium_distachyon" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Oryza_sativa" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Picea_abies" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.3" lower="350.0" name="distr" upper="420.0"/>
#        </distribution>
#        <distribution id="land.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:IQTREEScript">
#            <taxonset id="land" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon idref="Amborella_trichopoda"/>
#                <taxon idref="Arabidopsis_thaliana"/>
#                <taxon idref="Brachypodium_distachyon"/>
#                <taxon idref="Picea_abies"/>
#                <taxon idref="Oryza_sativa"/>
#                <taxon idref="Marchantia_polymorpha"/>
#                <taxon idref="Physcomitrium_patens"/>
#                <taxon idref="Selaginella_moellendorffii"/>
#                <taxon id="Azolla_filiculoides" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.4" lower="420.0" name="distr" upper="750.0"/>
#        </distribution>
#        <distribution id="out.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:IQTREEScript">
#            <taxonset id="out" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Chlamydomonas_reinhardtii" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Volvox_carteri" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Coccomyxa_subellipsoidea" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Micromonas_pusilla" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Ulva_mutabilis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Ostreococcus_lucimarius" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.11" name="distr" upper="Infinity"/>
#        </distribution>
#        <distribution id="ser.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:IQTREEScript">
#            <taxonset id="ser" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Serritaenia_sp" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Nesotaenium_endlicherianum" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Spirogyra_pratensis" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.12" name="distr" upper="Infinity"/>
#        </distribution>
#        <distribution id="zygnema.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:IQTREEScript">
#            <taxonset id="zygnema" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Cylindrocystis_brebissonii" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Mougeotia_scalaris" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Zygnema_circumcarinatum" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Zygnemopsis_sp" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.13" name="distr" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@IQTREEScript" id="treeLikelihood.IQTREEScript" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:IQTREEScript">
#            <siteModel id="SiteModel.s:IQTREEScript" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:IQTREEScript" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:IQTREEScript" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:IQTREEScript" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="LG.s:IQTREEScript" spec="beastclassic.evolution.substitutionmodel.LG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:IQTREEScript" id="StrictClock.c:IQTREEScript" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.IQTREEScript	Tree.height	Tree.treeLength	logP(mrca(gym))	mrca.age(gym)	logP(mrca(land))	mrca.age(land)	clockRate	BirthDeath	BDBirthRate	BDDeathRate	logP(mrca(charophyt))	mrca.age(charophyt)	logP(mrca(des))	mrca.age(des)	logP(mrca(zygnema))	mrca.age(zygnema)	logP(mrca(ser))	mrca.age(ser)	logP(mrca(col))	mrca.age(col)	logP(mrca(farn))	mrca.age(farn)	logP(mrca(out))	mrca.age(out)
0	-88660.63519161135	-86305.48081070984	-2355.1543809015175	-86305.48081070984	637.6767818718412	2329.1578451804344	-4.248495242049359	377.2581549621108	-5.799092654460526	637.3683291299476	1.0	-2338.1990377260254	1.0	0.5	0.0	3.3503842213426047	0.0	2.3458816795506823	0.0	1.3344907199704072	0.0	1.0858373088081161	0.0	2.648106147829501	0.0	2.642407433562521	0.0	2.041179326878304
1000	-51084.709777444936	-50949.47364076969	-135.23613667524594	-50949.47364076969	570.8426593457349	2095.4189723455174	-4.248495242049359	360.1106729796785	-5.799092654460526	560.1060820258169	0.10442875304627632	-118.28079349975391	0.01176377031047326	0.7992588483071923	0.0	2.8520978118180587	0.0	1.4502030861635729	0.0	1.147132291562543	0.0	1.1183796909021058	0.0	1.5894802808172228	0.0	2.0547526290249456	0.0	1.839102365797261
2000	-49921.98038800199	-49786.467997079286	-135.51239092270328	-49786.467997079286	573.9186496940539	2060.37206340736	-4.248495242049359	372.96063636774574	-5.799092654460526	510.28824210246626	0.10442875304627632	-118.55704774721123	0.00914098448778438	0.7992588483071923	0.0	1.7182947666573194	0.0	0.9333149313824332	0.0	1.0886093076210113	0.0	1.1172454585781484	0.0	1.019864985731615	0.0	1.412847628495797	0.0	1.995785218122899
3000	-49746.98042290718	-49612.6871472095	-134.29327569767847	-49612.6871472095	536.8574549088479	1977.2623485292402	-4.248495242049359	354.00500506412254	-5.799092654460526	521.4710888455422	0.10442875304627632	-117.33793252218642	0.009615176173300948	0.7992588483071923	0.0	1.1042652973178428	0.0	0.8700583257038836	0.0	1.0705613621647205	0.0	1.1142931754882826	0.0	0.3519693342092757	0.0	1.4435298311426479	0.0	2.148518818015236
4000	-49708.25915028644	-49574.07992794896	-134.1792223374831	-49574.07992794896	550.9578131518861	2040.9783189420812	-4.248495242049359	372.24363584522297	-5.799092654460526	537.9869480788518	0.10442875304627632	-117.22387916199108	0.012153306715579317	0.7992588483071923	0.0	1.18317873353386	0.0	0.8447614785504275	0.0	1.0886689223091148	0.0	1.1659979230704143	0.0	0.2612677216779194	0.0	1.4572164883031131	0.0	2.1910156473595572
5000	-49686.372599889066	-49549.765693377354	-136.60690651171512	-49549.765693377354	606.7143462301835	2245.1468046699	-4.248495242049359	415.50828837848775	-5.799092654460526	587.4748290067248	0.10442875304627632	-119.65156333622309	0.011067639671101435	0.7992588483071923	0.0	1.0882037824841972	0.0	0.8258247676270737	0.0	1.0553514403651667	0.0	1.1234080050964246	0.0	0.4655659011628922	0.0	1.440857242543439	0.0	2.197285268270528
6000	-49672.28519056619	-49535.93971631746	-136.34547424873006	-49535.93971631746	595.785765600968	2176.4579518554015	-4.248495242049359	367.2237239126537	-5.799092654460526	589.9765907608487	0.10442875304627632	-119.39013107323802	0.014434404266851584	0.7992588483071923	0.0	1.1913998861283304	0.0	0.8197936079419668	0.0	1.057073267643858	0.0	1.0917673227476994	0.0	0.044860684644770374	0.0	1.161294494185986	0.0	2.1546784670147634
7000	-49658.42261053788	-49524.80603976675	-133.6165707711288	-49524.80603976675	529.0427651838113	1991.3217240233184	-4.248495242049359	386.85394107725756	-5.799092654460526	517.8733841706753	0.10442875304627632	-116.66122759563677	0.011667359643528337	0.7992588483071923	0.0	1.081262302602167	0.0	0.8435834159440219	0.0	1.0920093301731821	0.0	1.0906311220587466	0.0	0.5358202924987334	0.0	1.164856291159924	0.0	2.224376827451089
8000	-49617.198345626224	-49517.844812788026	-99.3535328381976	-49517.844812788026	511.56165890573834	1896.1494683320054	-4.248495242049359	351.8453316553363	-5.799092654460526	492.7123461831574	0.10442875304627632	-82.39818966270558	0.0037458345126974856	0.9970432986585138	0.0	1.1513459921706903	0.0	0.8527180270487791	0.0	1.0981604461951961	0.0	1.140015179314684	0.0	0.3300693060329755	0.0	1.1219201886660233	0.0	2.2345583307769257
9000	-49615.34330645947	-49513.87055306996	-101.47275338951584	-49513.87055306996	952.4961600631784	2946.6475052484534	-4.248495242049359	389.8785071034813	-5.799092654460526	622.4338025805284	0.10442875304627632	-84.51741021402383	0.001105447498643719	0.9970432986585138	0.0	1.0277876400723938	0.0	0.8326854281486422	0.0	1.0737994832715116	0.0	1.1359119176054409	0.0	1.6587942694841016	0.0	1.1447678937875836	0.0	2.1865169375150946
10000	-49611.11650114857	-49513.036065026114	-98.08043612245892	-49513.036065026114	665.1177965557717	2213.4278089175796	-4.248495242049359	356.7216560746386	-5.799092654460526	497.1678643782595	0.10442875304627632	-81.1250929469669	0.0019339814050549715	0.9970432986585138	0.0	1.0887329078138184	0.0	0.8542130582871091	0.0	1.0834635368348569	0.0	1.083479625112189	0.0	1.2714350812074593	0.0	1.1477801344796656	0.0	2.253399470751929
11000	-49612.493344025774	-49515.0204747053	-97.47286932047155	-49515.0204747053	514.1482080203916	1926.9297478432823	-4.248495242049359	359.5688073610172	-5.799092654460526	509.34943192281094	0.10442875304627632	-80.51752614497953	0.001966624626495412	0.9970432986585138	0.0	1.189125876696464	0.0	0.8488929003915585	0.0	1.1176898040333072	0.0	1.153078101623926	0.0	1.4908343373689679	0.0	1.1540697812739902	0.0	2.2484015079641235
12000	-49611.80678952216	-49512.50447846663	-99.30231105552684	-49512.50447846663	1087.7674167309276	3097.6637032035633	-4.248495242049359	353.2071147678432	-5.799092654460526	540.9675531510168	0.10442875304627632	-82.34696788003482	0.0017571156510415372	0.9970432986585138	0.0	1.0696372092184936	0.0	0.8570929562506675	0.0	1.0935772924743992	0.0	1.1094875632202332	0.0	0.30449809222491153	0.0	1.1285777387856657	0.0	2.2096393488087425
13000	-49608.57622912202	-49508.703134620344	-99.87309450167872	-49508.703134620344	649.3417278327922	2302.9808319919116	-4.248495242049359	405.67823257411106	-5.799092654460526	568.5169691715909	0.10442875304627632	-82.9177513261867	0.0012148298997677373	0.9970432986585138	0.0	1.100403696652233	0.0	0.8556227312882783	0.0	1.112687123657905	0.0	1.0859304661328568	0.0	1.2697373442107407	0.0	1.1936519276375568	0.0	2.3316045168817956
14000	-49598.06798112755	-49501.435581886726	-96.63239924082225	-49501.435581886726	597.7747302902217	2097.1478961854527	-4.248495242049359	395.8961227324618	-5.799092654460526	478.19061069248994	0.10442875304627632	-79.67705606533023	0.0024765254739620075	0.9970432986585138	0.0	0.9600521893123393	0.0	0.830684802372969	0.0	1.0583745428956166	0.0	1.0880972811560896	0.0	0.17793922945139085	0.0	1.1627858665088087	0.0	2.304226195771407
15000	-49598.14734796286	-49498.434163837934	-99.71318412493072	-49498.434163837934	892.3983276417983	2813.0601750997134	-4.248495242049359	365.6711352418906	-5.799092654460526	633.8505179558344	0.10442875304627632	-82.7578409494387	0.001422447793509798	0.9970432986585138	0.0	0.997191984517981	0.0	0.9053608225754883	0.0	1.2109213907269671	0.0	1.1841740723359668	0.0	0.5396339894573422	0.0	1.1277155526555855	0.0	2.3176425935507807
16000	-49593.036348128335	-49491.034483269155	-102.00186485917749	-49491.034483269155	913.5255044747354	2878.635602312548	-4.248495242049359	415.4019804686979	-5.799092654460526	603.9229737658934	0.09139798268958409	-85.04652168368547	0.0018159448189378714	0.9970432986585138	0.0	1.1094229400998934	0.0	0.9920708782107478	0.0	1.3266865859519148	0.0	1.3095038055244057	0.0	0.6962725113400375	0.0	1.2926483617057427	0.0	2.638266150686772
17000	-49588.18280265687	-49486.57534785169	-101.60745480517875	-49486.57534785169	720.0400490722432	2532.388211943775	-4.248495242049359	418.50385560622794	-5.799092654460526	641.3277814769776	0.09139798268958409	-84.65211162968673	0.002108719347443698	0.9970432986585138	0.0	1.1200257301337389	0.0	0.9236232650509656	0.0	1.2569285698828914	0.0	1.210958092951236	0.0	1.1054256093404307	0.0	1.3043040424569543	0.0	2.729380689222404
18000	-49589.739034335245	-49488.98577666521	-100.7532576700347	-49488.98577666521	741.6653004798872	2377.665495683496	-4.248495242049359	379.7509038563496	-5.799092654460526	481.68523904157064	0.09139798268958409	-83.79791449454268	0.001505962610623252	0.9970432986585138	0.0	1.135209334264109	0.0	0.9173963859630375	0.0	1.293822221987405	0.0	1.1584980166793333	0.0	1.0790215991560053	0.0	1.2503486644024944	0.0	2.750550400544663
19000	-49592.1498853572	-49488.81779814747	-103.33208720972434	-49488.81779814747	1082.503963899512	3151.785024896977	-4.248495242049359	384.3705305290423	-5.799092654460526	568.4999446876625	0.08893772274929038	-86.37674403423232	0.001341316143992588	0.9970432986585138	0.0	1.1636275642014486	0.0	0.8773297746136142	0.0	1.3728210144768993	0.0	1.2676597123062932	0.0	1.1419434354305564	0.0	1.3174440283674518	0.0	2.9182785335528107
